VERSION;TYPE;PEERS;ROUTES;BLOCKSIZE;TOTAL_ROUTES;TOTAL_PREFICES;RSS;SZ;VSZ;i;TIMEDIF;DATETIME
v2.0.8-163-ge813cd67;single;316;31623;;61364;24592;36304;10607;42428;2965;681.686200617;2021-12-07@06:28:49
v2.0.8-163-ge813cd67;single;316;31623;;61364;24592;36136;10581;42324;2474;567.921765651;2021-12-07@06:38:19
v2.0.8-163-ge813cd67;single;316;31623;;61364;24592;36072;10599;42396;2499;574.871336843;2021-12-07@06:47:56
v2.0.8-163-ge813cd67;single;316;31623;;61364;24592;36136;10570;42280;2496;572.756761287;2021-12-07@06:57:31
v2.0.8-163-ge813cd67;single;316;31623;;61364;24592;36184;10618;42472;2534;582.963105866;2021-12-07@07:07:15
v2.0.8-163-ge813cd67;single;316;31623;;61364;24592;36368;10586;42344;2635;605.514667353;2021-12-07@07:17:23
v2.0.8-163-ge813cd67;mulimex;316;31623;;61364;24592;2440152;2704646;10818584;514;118.361277565;2021-12-07@07:22:53
v2.0.8-163-ge813cd67;mulimex;316;31623;;61364;24592;2440672;2704599;10818396;525;121.075359678;2021-12-07@07:24:56
v2.0.8-163-ge813cd67;mulimex;316;31623;;61364;24592;2438684;2703467;10813868;507;116.389648303;2021-12-07@07:26:55
v2.0.8-163-ge813cd67;mulimex;316;31623;;61364;24592;2438696;2703819;10815276;526;120.279403573;2021-12-07@07:28:58
v2.0.8-163-ge813cd67;mulimex;316;31623;;61364;24592;2436868;2704424;10817696;529;121.009792457;2021-12-07@07:31:02
v2.0.8-163-ge813cd67;mulimex;316;31623;;61364;24592;2434668;2703865;10815460;538;123.069886967;2021-12-07@07:33:08
v2.0.8-163-ge813cd67;mulimex;316;31623;;61364;24592;2442272;2704834;10819336;526;120.496355730;2021-12-07@07:35:11
v2.0.8-163-ge813cd67;mulimex;316;31623;;61364;24592;2453404;2707315;10829260;530;121.430644180;2021-12-07@07:37:15
v2.0.8-163-ge813cd67;multi;10;56234;;89496;27046;115296;208015;832060;35;7.964320633;2021-12-07@07:39:04
v2.0.8-163-ge813cd67;multi;10;56234;;89496;27046;115392;208046;832184;40;9.061927972;2021-12-07@07:39:15
v2.0.8-163-ge813cd67;multi;10;56234;;89496;27046;115584;208101;832404;39;8.861481273;2021-12-07@07:39:25
v2.0.8-163-ge813cd67;multi;10;56234;;89496;27046;115808;208032;832128;40;9.087204592;2021-12-07@07:39:37
v2.0.8-163-ge813cd67;multi;10;56234;;89496;27046;114916;207983;831932;39;8.854858360;2021-12-07@07:39:47
v2.0.8-163-ge813cd67;multi;10;56234;;89496;27046;115424;208018;832072;37;8.382687618;2021-12-07@07:39:58
v2.0.8-163-ge813cd67;multi;10;56234;;89496;27046;115200;208007;832028;39;8.853871091;2021-12-07@07:40:09
v2.0.8-163-ge813cd67;multi;10;56234;;89496;27046;115720;208002;832008;39;8.843495349;2021-12-07@07:40:20
v2.0.8-163-ge813cd67;imex;10;56234;;89496;27046;88528;24052;96208;105;23.752201886;2021-12-07@07:40:54
v2.0.8-163-ge813cd67;imex;10;56234;;89496;27046;88760;24119;96476;103;23.401243122;2021-12-07@07:41:19
v2.0.8-163-ge813cd67;imex;10;56234;;89496;27046;88500;24097;96388;107;24.256920240;2021-12-07@07:41:46
v2.0.8-163-ge813cd67;imex;10;56234;;89496;27046;88764;24076;96304;107;24.270016785;2021-12-07@07:42:12
v2.0.8-163-ge813cd67;imex;10;56234;;89496;27046;88716;24084;96336;110;24.958964455;2021-12-07@07:42:39
v2.0.8-163-ge813cd67;imex;10;56234;;89496;27046;88480;24077;96308;107;24.241826574;2021-12-07@07:43:05
v2.0.8-163-ge813cd67;imex;10;56234;;89496;27046;88784;24091;96364;108;24.480520406;2021-12-07@07:43:31
v2.0.8-163-ge813cd67;imex;10;56234;;89496;27046;88632;24079;96316;101;22.900378385;2021-12-07@07:43:56
v2.0.8-163-ge813cd67;single;10;56234;;89496;27046;26988;8345;33380;100;22.622742114;2021-12-07@07:44:31
v2.0.8-163-ge813cd67;single;10;56234;;89496;27046;26904;8347;33388;106;23.991849353;2021-12-07@07:44:56
v2.0.8-163-ge813cd67;single;10;56234;;89496;27046;27128;8372;33488;104;23.537595240;2021-12-07@07:45:22
v2.0.8-163-ge813cd67;single;10;56234;;89496;27046;27180;8370;33480;102;23.085544094;2021-12-07@07:45:47
v2.0.8-163-ge813cd67;single;10;56234;;89496;27046;27188;8338;33352;105;23.766262802;2021-12-07@07:46:13
v2.0.8-163-ge813cd67;single;10;56234;;89496;27046;26888;8316;33264;99;22.415114825;2021-12-07@07:46:37
v2.0.8-163-ge813cd67;single;10;56234;;89496;27046;27184;8353;33412;104;23.534318273;2021-12-07@07:47:03
v2.0.8-163-ge813cd67;single;10;56234;;89496;27046;27276;8349;33396;101;22.862244797;2021-12-07@07:47:28
v2.0.8-163-ge813cd67;mulimex;10;56234;;89496;27046;159200;219579;878316;35;7.880039793;2021-12-07@07:47:47
v2.0.8-163-ge813cd67;mulimex;10;56234;;89496;27046;158340;219577;878308;39;8.847610285;2021-12-07@07:47:58
v2.0.8-163-ge813cd67;mulimex;10;56234;;89496;27046;159336;219258;877032;39;8.847539392;2021-12-07@07:48:09
v2.0.8-163-ge813cd67;mulimex;10;56234;;89496;27046;158620;219218;876872;39;8.842679114;2021-12-07@07:48:19
v2.0.8-163-ge813cd67;mulimex;10;56234;;89496;27046;158760;219148;876592;39;8.850127546;2021-12-07@07:48:30
v2.0.8-163-ge813cd67;mulimex;10;56234;;89496;27046;159036;219249;876996;39;8.859018830;2021-12-07@07:48:41
v2.0.8-163-ge813cd67;mulimex;10;56234;;89496;27046;158632;219554;878216;40;9.080298570;2021-12-07@07:48:52
v2.0.8-163-ge813cd67;mulimex;10;56234;;89496;27046;159272;219188;876752;40;9.066372626;2021-12-07@07:49:03
v2.0.8-163-ge813cd67;multi;18;56234;;97395;27048;180020;355792;1423168;45;10.252088614;2021-12-07@07:49:27
v2.0.8-163-ge813cd67;multi;18;56234;;97395;27048;179936;355063;1420252;50;11.404137946;2021-12-07@07:49:41
v2.0.8-163-ge813cd67;multi;18;56234;;97395;27048;179824;355089;1420356;50;11.401650838;2021-12-07@07:49:55
v2.0.8-163-ge813cd67;multi;18;56234;;97395;27048;179456;355171;1420684;50;11.398196284;2021-12-07@07:50:08
v2.0.8-163-ge813cd67;multi;18;56234;;97395;27048;180000;355172;1420688;50;11.412623440;2021-12-07@07:50:22
v2.0.8-163-ge813cd67;multi;18;56234;;97395;27048;180060;355055;1420220;52;11.851081639;2021-12-07@07:50:36
v2.0.8-163-ge813cd67;multi;18;56234;;97395;27048;179836;355133;1420532;50;11.389664351;2021-12-07@07:50:49
v2.0.8-163-ge813cd67;multi;18;56234;;97395;27048;179984;355132;1420528;50;11.394968365;2021-12-07@07:51:02
v2.0.8-163-ge813cd67;imex;18;56234;;97395;27048;118140;31722;126888;171;38.854328830;2021-12-07@07:51:55
v2.0.8-163-ge813cd67;imex;18;56234;;97395;27048;118220;31706;126824;179;40.659294292;2021-12-07@07:52:38
v2.0.8-163-ge813cd67;imex;18;56234;;97395;27048;118380;31713;126852;174;39.493578984;2021-12-07@07:53:19
v2.0.8-163-ge813cd67;imex;18;56234;;97395;27048;118156;31700;126800;160;36.332082074;2021-12-07@07:53:58
v2.0.8-163-ge813cd67;imex;18;56234;;97395;27048;118272;31718;126872;169;38.345543683;2021-12-07@07:54:39
v2.0.8-163-ge813cd67;imex;18;56234;;97395;27048;118144;31699;126796;199;45.193881902;2021-12-07@07:55:26
v2.0.8-163-ge813cd67;imex;18;56234;;97395;27048;118020;31693;126772;174;39.485973693;2021-12-07@07:56:07
v2.0.8-163-ge813cd67;imex;18;56234;;97395;27048;118172;31714;126856;168;38.135301926;2021-12-07@07:56:47
v2.0.8-163-ge813cd67;single;18;56234;;97395;27048;29640;9005;36020;170;38.655581121;2021-12-07@07:57:39
v2.0.8-163-ge813cd67;single;18;56234;;97395;27048;29516;9008;36032;167;37.870671823;2021-12-07@07:58:19
v2.0.8-163-ge813cd67;single;18;56234;;97395;27048;29532;9039;36156;171;38.780162600;2021-12-07@07:59:00
v2.0.8-163-ge813cd67;single;18;56234;;97395;27048;29860;9012;36048;164;37.199583477;2021-12-07@07:59:39
v2.0.8-163-ge813cd67;single;18;56234;;97395;27048;29868;8998;35992;166;37.707089883;2021-12-07@08:00:19
v2.0.8-163-ge813cd67;single;18;56234;;97395;27048;29808;9031;36124;175;39.737176961;2021-12-07@08:01:01
v2.0.8-163-ge813cd67;single;18;56234;;97395;27048;29848;9013;36052;169;38.326010963;2021-12-07@08:01:42
v2.0.8-163-ge813cd67;single;18;56234;;97395;27048;29672;9030;36120;172;39.010369791;2021-12-07@08:02:23
v2.0.8-163-ge813cd67;mulimex;18;56234;;97395;27048;248892;372880;1491520;51;11.584644703;2021-12-07@08:02:49
v2.0.8-163-ge813cd67;mulimex;18;56234;;97395;27048;248688;372802;1491208;53;12.101671580;2021-12-07@08:03:03
v2.0.8-163-ge813cd67;mulimex;18;56234;;97395;27048;248012;372784;1491136;53;12.091223498;2021-12-07@08:03:17
v2.0.8-163-ge813cd67;mulimex;18;56234;;97395;27048;248136;372837;1491348;53;12.074483306;2021-12-07@08:03:31
v2.0.8-163-ge813cd67;mulimex;18;56234;;97395;27048;248840;372806;1491224;54;12.316975303;2021-12-07@08:03:45
v2.0.8-163-ge813cd67;mulimex;18;56234;;97395;27048;248908;372818;1491272;53;12.092308627;2021-12-07@08:03:59
v2.0.8-163-ge813cd67;mulimex;18;56234;;97395;27048;247540;372767;1491068;54;12.316622179;2021-12-07@08:04:14
v2.0.8-163-ge813cd67;mulimex;18;56234;;97395;27048;248624;372819;1491276;53;12.088563447;2021-12-07@08:04:28
v2.0.8-163-ge813cd67;multi;32;56234;;102105;27070;288504;611952;2447808;76;17.420087629;2021-12-07@08:05:04
v2.0.8-163-ge813cd67;multi;32;56234;;102105;27070;289068;611974;2447896;82;18.784716667;2021-12-07@08:05:26
v2.0.8-163-ge813cd67;multi;32;56234;;102105;27070;288008;611915;2447660;82;18.757279283;2021-12-07@08:05:47
v2.0.8-163-ge813cd67;multi;32;56234;;102105;27070;290032;612135;2448540;82;18.765192718;2021-12-07@08:06:07
v2.0.8-163-ge813cd67;multi;32;56234;;102105;27070;289108;611925;2447700;83;19.006998407;2021-12-07@08:06:28
v2.0.8-163-ge813cd67;multi;32;56234;;102105;27070;289168;612061;2448244;82;18.743200002;2021-12-07@08:06:49
v2.0.8-163-ge813cd67;multi;32;56234;;102105;27070;289596;613163;2452652;82;18.786777734;2021-12-07@08:07:10
v2.0.8-163-ge813cd67;multi;32;56234;;102105;27070;289352;611957;2447828;82;18.748140821;2021-12-07@08:07:31
v2.0.8-163-ge813cd67;imex;32;56234;;102105;27070;165428;60299;241196;298;67.814870127;2021-12-07@08:09:03
v2.0.8-163-ge813cd67;imex;32;56234;;102105;27070;165268;43900;175600;288;65.519232477;2021-12-07@08:10:10
v2.0.8-163-ge813cd67;imex;32;56234;;102105;27070;165328;43940;175760;285;64.825333771;2021-12-07@08:11:17
v2.0.8-163-ge813cd67;imex;32;56234;;102105;27070;165452;43944;175776;288;65.533378214;2021-12-07@08:12:24
v2.0.8-163-ge813cd67;imex;32;56234;;102105;27070;165556;43928;175712;281;63.928891601;2021-12-07@08:13:30
v2.0.8-163-ge813cd67;imex;32;56234;;102105;27070;165512;43906;175624;293;66.626425942;2021-12-07@08:14:39
v2.0.8-163-ge813cd67;imex;32;56234;;102105;27070;165300;43910;175640;292;66.444412953;2021-12-07@08:15:47
v2.0.8-163-ge813cd67;imex;32;56234;;102105;27070;165232;43895;175580;279;63.615950535;2021-12-07@08:16:53
v2.0.8-162-ge38c4f44;single;32;56234;;102105;27070;32284;9704;38816;309;70.313180065;2021-12-07@08:18:25
v2.0.8-162-ge38c4f44;single;32;56234;;102105;27070;32480;9695;38780;286;65.090268007;2021-12-07@08:19:31
v2.0.8-162-ge38c4f44;single;32;56234;;102105;27070;32448;9709;38836;289;65.764155421;2021-12-07@08:20:39
v2.0.8-162-ge38c4f44;single;32;56234;;102105;27070;32572;9717;38868;298;67.857454848;2021-12-07@08:21:49
v2.0.8-162-ge38c4f44;single;32;56234;;102105;27070;32424;9707;38828;291;66.291291684;2021-12-07@08:22:57
v2.0.8-162-ge38c4f44;single;32;56234;;102105;27070;32332;9710;38840;290;65.987048128;2021-12-07@08:24:05
v2.0.8-162-ge38c4f44;single;32;56234;;102105;27070;32376;9711;38844;296;67.354610963;2021-12-07@08:25:14
v2.0.8-162-ge38c4f44;single;32;56234;;102105;27070;32468;9705;38820;292;66.471219031;2021-12-07@08:26:23
v2.0.8-162-ge38c4f44;mulimex;32;56234;;102105;27070;399988;640722;2562888;80;18.315275334;2021-12-07@08:27:05
v2.0.8-162-ge38c4f44;mulimex;32;56234;;102105;27070;401032;640741;2562964;86;19.745304123;2021-12-07@08:27:27
v2.0.8-162-ge38c4f44;mulimex;32;56234;;102105;27070;400200;640797;2563188;86;19.709803601;2021-12-07@08:27:49
v2.0.8-162-ge38c4f44;mulimex;32;56234;;102105;27070;400900;640769;2563076;86;19.712992622;2021-12-07@08:28:10
v2.0.8-162-ge38c4f44;mulimex;32;56234;;102105;27070;401784;641902;2567608;86;19.730745754;2021-12-07@08:28:32
v2.0.8-162-ge38c4f44;mulimex;32;56234;;102105;27070;400576;640761;2563044;86;19.710070855;2021-12-07@08:28:53
v2.0.8-162-ge38c4f44;mulimex;32;56234;;102105;27070;400468;641860;2567440;86;19.725508931;2021-12-07@08:29:15
v2.0.8-162-ge38c4f44;mulimex;32;56234;;102105;27070;400156;640855;2563420;86;19.685491649;2021-12-07@08:29:36
v2.0.8-162-ge38c4f44;multi;56;56234;;104619;27074;472304;1051438;4205752;128;29.336743114;2021-12-07@08:30:38
v2.0.8-162-ge38c4f44;multi;56;56234;;104619;27074;473268;1051443;4205772;138;31.614622262;2021-12-07@08:31:11
v2.0.8-162-ge38c4f44;multi;56;56234;;104619;27074;472792;1051883;4207532;138;31.621249639;2021-12-07@08:31:45
v2.0.8-162-ge38c4f44;multi;56;56234;;104619;27074;473360;1051686;4206744;138;31.650159319;2021-12-07@08:32:18
v2.0.8-162-ge38c4f44;multi;56;56234;;104619;27074;473688;1051629;4206516;140;32.054780508;2021-12-07@08:32:52
v2.0.8-162-ge38c4f44;multi;56;56234;;104619;27074;472152;1051817;4207268;138;31.622437078;2021-12-07@08:33:26
v2.0.8-162-ge38c4f44;multi;56;56234;;104619;27074;475672;1052130;4208520;138;31.608018473;2021-12-07@08:34:00
v2.0.8-162-ge38c4f44;multi;56;56234;;104619;27074;472132;1053356;4213424;139;31.900961027;2021-12-07@08:34:34
v2.0.8-162-ge38c4f44;imex;56;56234;;104619;27074;241460;63734;254936;517;118.660453291;2021-12-07@08:37:12
v2.0.8-162-ge38c4f44;imex;56;56234;;104619;27074;241788;63721;254884;506;116.235448544;2021-12-07@08:39:10
v2.0.8-162-ge38c4f44;imex;56;56234;;104619;27074;241892;63776;255104;506;116.242797190;2021-12-07@08:41:08
v2.0.8-162-ge38c4f44;imex;56;56234;;104619;27074;241796;63694;254776;533;122.374036110;2021-12-07@08:43:13
v2.0.8-162-ge38c4f44;imex;56;56234;;104619;27074;241788;63730;254920;514;118.073074039;2021-12-07@08:45:13
v2.0.8-162-ge38c4f44;imex;56;56234;;104619;27074;241920;63719;254876;562;129.107215328;2021-12-07@08:47:24
v2.0.8-162-ge38c4f44;imex;56;56234;;104619;27074;241844;63742;254968;511;117.165818186;2021-12-07@08:49:23
v2.0.8-162-ge38c4f44;imex;56;56234;;104619;27074;241660;63742;254968;520;119.408303814;2021-12-07@08:51:25
v2.0.8-162-ge38c4f44;single;56;56234;;104619;27074;35340;10420;41680;536;123.008833467;2021-12-07@08:54:05
v2.0.8-162-ge38c4f44;single;56;56234;;104619;27074;35388;10398;41592;506;116.171004341;2021-12-07@08:56:03
v2.0.8-162-ge38c4f44;single;56;56234;;104619;27074;35412;10415;41660;513;117.736765623;2021-12-07@08:58:03
v2.0.8-162-ge38c4f44;single;56;56234;;104619;27074;35020;10396;41584;510;117.098314999;2021-12-07@09:00:02
v2.0.8-162-ge38c4f44;single;56;56234;;104619;27074;35344;10414;41656;508;116.602622562;2021-12-07@09:02:01
v2.0.8-162-ge38c4f44;single;56;56234;;104619;27074;35256;10407;41628;504;115.710585524;2021-12-07@09:03:59
v2.0.8-162-ge38c4f44;single;56;56234;;104619;27074;35440;10387;41548;515;118.263812415;2021-12-07@09:05:58
v2.0.8-162-ge38c4f44;single;56;56234;;104619;27074;35212;10398;41592;510;117.028292461;2021-12-07@09:07:57
v2.0.8-162-ge38c4f44;mulimex;56;56234;;104619;27074;655972;1098948;4395792;142;32.684225987;2021-12-07@09:09:09
v2.0.8-162-ge38c4f44;mulimex;56;56234;;104619;27074;655612;1098977;4395908;146;33.577192836;2021-12-07@09:09:44
v2.0.8-162-ge38c4f44;mulimex;56;56234;;104619;27074;653968;1099129;4396516;147;33.828639319;2021-12-07@09:10:20
v2.0.8-162-ge38c4f44;mulimex;56;56234;;104619;27074;655868;1099055;4396220;146;33.566925798;2021-12-07@09:10:55
v2.0.8-162-ge38c4f44;mulimex;56;56234;;104619;27074;656528;1099089;4396356;149;34.258436479;2021-12-07@09:11:31
v2.0.8-162-ge38c4f44;mulimex;56;56234;;104619;27074;656372;1098978;4395912;148;34.008267792;2021-12-07@09:12:07
v2.0.8-162-ge38c4f44;mulimex;56;56234;;104619;27074;656588;1099016;4396064;147;33.823526772;2021-12-07@09:12:42
v2.0.8-162-ge38c4f44;mulimex;56;56234;;104619;27074;656684;1098952;4395808;149;34.287582292;2021-12-07@09:13:18
v2.0.8-162-ge38c4f44;multi;100;56234;;106396;27105;811812;1857150;7428600;239;54.898294672;2021-12-07@09:15:05
v2.0.8-162-ge38c4f44;multi;100;56234;;106396;27105;811388;1857159;7428636;254;58.536591543;2021-12-07@09:16:06
v2.0.8-162-ge38c4f44;multi;100;56234;;106396;27105;815456;1858215;7432860;260;59.849598349;2021-12-07@09:17:07
v2.0.8-162-ge38c4f44;multi;100;56234;;106396;27105;815236;1858048;7432192;252;57.905388552;2021-12-07@09:18:06
v2.0.8-162-ge38c4f44;multi;100;56234;;106396;27105;813824;1858011;7432044;256;58.755406119;2021-12-07@09:19:07
v2.0.8-162-ge38c4f44;multi;100;56234;;106396;27105;816012;1858205;7432820;255;58.591220082;2021-12-07@09:20:07
v2.0.8-162-ge38c4f44;multi;100;56234;;106396;27105;815116;1858126;7432504;247;56.701459625;2021-12-07@09:21:05
v2.0.8-162-ge38c4f44;multi;100;56234;;106396;27105;815352;1858086;7432344;255;58.561547021;2021-12-07@09:22:06
v2.0.8-162-ge38c4f44;imex;100;56234;;106396;27105;380556;99721;398884;961;220.884274678;2021-12-07@09:26:53
v2.0.8-162-ge38c4f44;imex;100;56234;;106396;27105;380972;99845;399380;945;217.191170823;2021-12-07@09:30:33
v2.0.8-162-ge38c4f44;imex;100;56234;;106396;27105;380196;99712;398848;959;220.711569329;2021-12-07@09:34:16
v2.0.8-162-ge38c4f44;imex;100;56234;;106396;27105;380916;99833;399332;926;213.098811443;2021-12-07@09:37:50
v2.0.8-162-ge38c4f44;imex;100;56234;;106396;27105;380296;99674;398696;878;202.018146974;2021-12-07@09:41:15
v2.0.8-162-ge38c4f44;imex;100;56234;;106396;27105;380496;99755;399020;883;203.084252840;2021-12-07@09:44:40
v2.0.8-162-ge38c4f44;imex;100;56234;;106396;27105;380480;99710;398840;885;203.519919601;2021-12-07@09:48:05
v2.0.8-162-ge38c4f44;imex;100;56234;;106396;27105;380476;99770;399080;884;203.587421629;2021-12-07@09:51:31
v2.0.8-162-ge38c4f44;single;100;56234;;106396;27105;39076;11373;45492;953;220.067987661;2021-12-07@09:56:16
v2.0.8-162-ge38c4f44;single;100;56234;;106396;27105;39044;11381;45524;934;216.386786625;2021-12-07@09:59:55
v2.0.8-162-ge38c4f44;single;100;56234;;106396;27105;39272;11404;45616;988;228.136814978;2021-12-07@10:03:45
v2.0.8-162-ge38c4f44;single;100;56234;;106396;27105;39180;11403;45612;936;216.213162155;2021-12-07@10:07:24
v2.0.8-162-ge38c4f44;single;100;56234;;106396;27105;39288;11402;45608;973;225.237349413;2021-12-07@10:11:11
v2.0.8-162-ge38c4f44;single;100;56234;;106396;27105;39356;11382;45528;1099;254.545626069;2021-12-07@10:15:28
v2.0.8-162-ge38c4f44;single;100;56234;;106396;27105;39172;11398;45592;987;228.431737878;2021-12-07@10:19:18
v2.0.8-162-ge38c4f44;single;100;56234;;106396;27105;39092;11382;45528;1012;234.441023614;2021-12-07@10:23:15
v2.0.8-162-ge38c4f44;mulimex;100;56234;;106396;27105;1126108;1939306;7757224;263;60.607039104;2021-12-07@10:25:20
v2.0.8-162-ge38c4f44;mulimex;100;56234;;106396;27105;1125028;1939386;7757544;271;62.383007883;2021-12-07@10:26:24
v2.0.8-162-ge38c4f44;mulimex;100;56234;;106396;27105;1127300;1939684;7758736;270;62.210629062;2021-12-07@10:27:29
v2.0.8-162-ge38c4f44;mulimex;100;56234;;106396;27105;1126772;1939524;7758096;269;61.916333402;2021-12-07@10:28:33
v2.0.8-162-ge38c4f44;mulimex;100;56234;;106396;27105;1126724;1939454;7757816;273;62.782615139;2021-12-07@10:29:38
v2.0.8-162-ge38c4f44;mulimex;100;56234;;106396;27105;1126352;1939422;7757688;269;62.016610175;2021-12-07@10:30:43
v2.0.8-162-ge38c4f44;mulimex;100;56234;;106396;27105;1127524;1939638;7758552;270;62.140153398;2021-12-07@10:31:47
v2.0.8-162-ge38c4f44;mulimex;100;56234;;106396;27105;1125708;1939467;7757868;271;62.329646487;2021-12-07@10:32:52
v2.0.8-162-ge38c4f44;multi;178;56234;;107469;27173;1412368;2434437;9737748;452;105.074120590;2021-12-07@10:36:13
v2.0.8-162-ge38c4f44;multi;178;56234;;107469;27173;1415832;2435204;9740816;467;108.303104105;2021-12-07@10:38:03
v2.0.8-162-ge38c4f44;multi;178;56234;;107469;27173;1408988;2433879;9735516;463;107.237797066;2021-12-07@10:39:53
v2.0.8-162-ge38c4f44;multi;178;56234;;107469;27173;1407728;2433286;9733144;464;107.756021722;2021-12-07@10:41:43
v2.0.8-162-ge38c4f44;multi;178;56234;;107469;27173;1415320;2435237;9740948;462;106.905256557;2021-12-07@10:43:32
v2.0.8-162-ge38c4f44;multi;178;56234;;107469;27173;1415976;2435191;9740764;451;104.395056517;2021-12-07@10:45:18
v2.0.8-162-ge38c4f44;multi;178;56234;;107469;27173;1411576;2434361;9737444;469;108.176752682;2021-12-07@10:47:09
v2.0.8-162-ge38c4f44;multi;178;56234;;107469;27173;1410640;2433821;9735284;448;103.802910023;2021-12-07@10:48:55
v2.0.8-162-ge38c4f44;imex;178;56234;;107469;27173;626100;163488;653952;1741;401.900251645;2021-12-07@10:57:30
v2.0.8-162-ge38c4f44;imex;178;56234;;107469;27173;627192;163714;654856;1668;386.070966366;2021-12-07@11:03:59
v2.0.8-162-ge38c4f44;imex;178;56234;;107469;27173;626188;163543;654172;1717;396.937292355;2021-12-07@11:10:37
v2.0.8-162-ge38c4f44;imex;178;56234;;107469;27173;627636;163849;655396;1680;388.250700679;2021-12-07@11:17:07
v2.0.8-162-ge38c4f44;imex;178;56234;;107469;27173;626516;163584;654336;1732;400.114119250;2021-12-07@11:23:50
v2.0.8-162-ge38c4f44;imex;178;56234;;107469;27173;624596;163102;652408;1657;382.726705351;2021-12-07@11:30:14
v2.0.8-162-ge38c4f44;imex;178;56234;;107469;27173;625544;163339;653356;1691;390.508581231;2021-12-07@11:36:46
v2.0.8-162-ge38c4f44;imex;178;56234;;107469;27173;625824;163424;653696;1764;406.973139329;2021-12-07@11:43:35
v2.0.8-162-ge38c4f44;single;178;56234;;107469;27173;44764;12815;51260;1841;425.529791376;2021-12-07@11:52:32
v2.0.8-162-ge38c4f44;single;178;56234;;107469;27173;45216;12848;51392;1623;375.002273344;2021-12-07@11:58:48
v2.0.8-162-ge38c4f44;single;178;56234;;107469;27173;45104;12831;51324;1764;408.716158792;2021-12-07@12:05:39
v2.0.8-162-ge38c4f44;single;178;56234;;107469;27173;45132;12832;51328;1731;400.106162572;2021-12-07@12:12:20
v2.0.8-162-ge38c4f44;single;178;56234;;107469;27173;44740;12809;51236;1703;393.154512921;2021-12-07@12:18:55
